Id,Name,Description,Participation,Location,Region,Town,Tel,Org,Start,End,Px,Py
C2_371020000A_003562,新前墩西瓜節,「第13屆新前墩西瓜節&mdash;&mdash;來去新前墩吃土雞」將於113年7月14日登場，下午3時起有園遊會暨裝置藝術巡禮，而自下午4時起有戰技體驗闖關，預購土雞套餐的民眾可以當日下午4時至5時39分洽服務台領取，下午5時30起至晚間8時30分有開瓜典禮，藝人表演晚會、吃西瓜比賽等。除了延續去年推出「放山雞套餐」供民眾預購品嚐外，當天亦有體驗戰技闖關、晚會表演以及西瓜品嚐等，而社區近日也運用海廢物品完成「瓜瓞綿延雨傘情」應景主題佈置，當天並於「西瓜節專車」免費服務鄉親，新前墩社區歡迎鄉親踴躍到場參與並多加利用大眾交通工具。活動今年推出許多有趣體驗包括：馬背古厝雨傘藝術裝置、海漂地景、墩田採瓜、西瓜人偶及藝人演唱同樂會、開瓜典禮、自產鄉村風味土雞套餐等，而為了迎接西瓜節的到來，社區除了種植西瓜外，也運用海廢資源展開應景主題佈置。為服務鄉親，今年有免費「西瓜節專車」，當日下午3時自金城車站發車，下午3時30分自山外車站發車前往會場，車子上均貼有「西瓜節專車」標示。而晚會結束後約8時30分，請依大會現場廣播通知乘車，將從新前墩出發前往山外，停靠山外公車站；行經環島東路、伯玉路、金城公車站，歡迎民眾踴躍搭乘。「西瓜節專車」免費接駁服務日期：7月14日出發時間：15:00(金城車站)、15:30(山外車站)返程時間：20:00(大會現場會廣播通知上車)主辦單位：新前墩社區發展協會 活動時間：5-7月(5月9-13日學生種西瓜體驗)主活動：7月14日活動地點：新前墩社區 連絡電話：陳先生 082-312568,,詳見官網,金門縣,金沙鎮,886-8-2318823,金門縣政府,2024/5/1 00:00,2024/7/14 23:59,118.44876,24.45682
C2_371020000A_003563,金門親子嘉年華,2024金門親子嘉年華主活動日延期時間訂於8/31(14:00-21:00)&9/1(14:00-20:00)於金湖綜合體育館辦理。2024金門親子嘉年華活動從7月1日到8月31日，親子嘉年華主活動將邀請巧虎來金與各大小朋友一起同玩共樂，還有大型兒童舞台劇銀河谷音劇團、點亮黑暗的-旋舞炎、泡泡哥哥、小丑泡泡派對等精彩活動。活動整合公部門農林漁牧等四所的相關活動程，更邀集近40多家在地業者的支持與參與，共推出70多種具金門特色的體驗遊程，涵蓋金門人文歷史、生態體驗、角色扮演、親子的互動體驗，更加強親子間在活動中共同創作的沉浸感，讓孩童除了在觀察創造上獲得多元啟發外，更能營造美好的童年回憶，歡迎大家踴躍參與今年夏天一系列的親子活動。 主活動日日期：8/31(六) 14:00-21:009/1(日) 14:00-20:00活動地點：金湖綜合體育館活動流程表：主活動日EDM活動場域配置圖活動時間：7月1日至8月31日主辦單位：金門縣政府 連絡電話：許小姐 082-318823,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/7/1 00:00,2024/9/1 23:59,118.31705,24.43586
C2_371020000A_003564,2024金門海上長泳暨金廈泳渡,2024第21屆金門海上長泳暨第12屆金廈泳渡將分別於7月20日及21日登場，以「友善、整潔、禮貌、戰地、閩南、僑鄉、美食、醇酒」為號召，營造優質旅遊休閒體育賽事，並新增金門海上長泳八百公尺競賽組，以及設有勇士獎及與郵政局合作發行紀念郵票，以期吸引更多年輕族群，體驗幸福城的海上長泳活動。今年金門海上長泳本著去年「從新出發」本意，於烈嶼習山海灣於7月20日上午8時至11時舉行，游泳距離有800公尺、1200公尺、2400公尺及800公尺競賽組，總人數共計為1200人，參加年齡限10至65歲，採晶片計時，完賽者可獲得紀念衫、紀念獎牌、泳帽、園遊券、消費券、紀念品、成績證書。至於金廈泳渡徵召全球華人參加，主要以台灣、香港、澳門、大陸等地區甄選，計100隊200位選手，分男A、B及女生組共三組，年齡限14至55歲，採兩人接力方式，泳距約7000公尺，今年是由金門雙口海灘游向廈門椰楓寨，辦理日期為7月21日上午10時左右鳴槍出發，各組取前二十名頒發獎金，總獎金高達新台幣150萬元。金門海上長泳報名專線請洽金門體育會電話：082-311148或上網搜尋「金門海上長泳」臉書粉絲專頁，誠邀眾泳者趕緊報名，一起相約暢遊金門，在美麗的習山海灣相見。主辦單位：金門縣政府 活動時間：7月20日(金門海上長泳)、7月21日(金廈泳渡)活動地點：雙口海邊、習山湖紀念公園(習山海灣) 連絡電話：林小姐 082-318823#62467、王先生 082-325630#62492 各活動時間及地點以主辦單位最新公告為主,,詳見官網,金門縣,烈嶼鄉,886-8-2318823,金門縣政府,2024/7/20 00:00,2024/7/21 23:59,118.25001,24.42468
C2_371020000A_003565,2024金湖海灘花蛤季,2024金湖海灘花蛤季，將於於7月19日至21日，每天早上10時至晚上10時於金湖鎮八二據點舉行，除了全新主題、超新玩法、花蛤小天使比賽、歌唱比賽、沙灘球類競賽、瘋狂氣墊城堡，今年還加碼了時下最夯SUP、獨木舟、沙灘車、騎馬體驗，更邀請了知名樂團，在漫步沙灘的夜晚，用美妙的音樂點燃你的靈魂。7月19日第一天夜晚，將由金湖Band超High樂團演唱會的活動掀開序幕，帶來充滿活力與激情的音樂表演，點燃現場氣氛，7月20日則迎來第12屆花蛤小天使選拔比賽，小天使們將在舞台上展示他們的才華與魅力，為觀眾帶來無限驚喜和感動，7月21日第三天的夜晚，第17屆歌唱大賽將壓軸登場，來自全台的歌手將同台競技，展現他們的歌唱實力和風采。白天從早上十點開始，設有氣墊城堡為小朋友們提供了安全又有趣的遊玩空間，還有免費體驗拍攝3D立體照和大型沙雕展，尤其今年又增設7組小朋友與家長們最能聯繫感情的無動力遊憩設施，不僅僅如此，沙灘牽罟、沙灘排球、沙灘躲避球和沙灘足球等多項活動，讓大家能夠在沙灘上盡情揮灑活力。在水域活動的部分，今年還新增了許多令人興奮的體驗項目，如：SUP和獨木舟活動，為水上運動愛好者提供了絕佳的體驗機會，沙灘上還能看到可愛的小馬，也能讓民眾體驗浪漫的沙灘騎馬及刺激的沙灘車體驗，現場還有許多豐富的遊戲免費體驗，花蛤九宮格、搖擺套圈圈、酷夏釣魚趣和沙灘大蜈蚣等，琳瑯滿目的活動內容，希望讓大家都能夠留下最美好的回憶。活動日期：2024/07/19-2024/07/21(水域及灘際活動/決賽演出/音樂晚會)活動地點：金門82據點主辦單位：金湖鎮公所 活動時間：7月19日-7月21日活動地點：82據點連絡電話：陳小姐 082332528#282,,詳見官網,金門縣,金湖鎮,886-8-2318823,金門縣政府,2024/7/19 00:00,2024/7/21 23:59,118.42767,24.42486
C2_371020000A_003566,後浦十六藝文特區音樂季,邀請台金演唱者在後浦16藝文特區舉辦音樂季，享受輕鬆的夏夜風情，唯美、浪漫的音樂勢必帶給聆賞者豐富的聽覺與視覺饗宴。 主辦單位：金城鎮公所觀光課 活動地點：後浦十六藝文特區  活動時間：7月12日~8月31日(每週五&六、共8場)連絡電話：王小姐 082-325057,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/7/12 00:00,2024/8/31 23:59,118.31687,24.43289
C2_371020000A_003568,金門中秋博狀元餅,博狀元餅俗稱「博餅」，以擲骰子方式進行，是盛行於閩南地區特有的民俗文化活動。相傳是出生金門洪門港(后豐港)的鄭成功營中大將洪旭，在鄭成功領軍進攻金陵時，為穩定留守廈門的官兵軍心，並撫慰思鄉情緒，發明博狀元餅遊戲，讓官兵在中秋節玩上一把，而在廈門、泉州、金門等地流傳，成為一種中秋佳節應景的民俗娛樂活動。博餅活動迄今流傳已超過300年，金門戰地政務時期一度絕跡，為傳承民俗、發展觀光，所以每年舉辦「中秋博狀元餅」活動。活動於2012年入選「台灣觀光年曆」、是國際型觀光活動!2024年中秋博狀元餅活動將自8月1日起至9月17日熱鬧舉行，凡消費滿額即可於店家博餅一次，並有機會帶回特約店家規劃的彩品小禮；另集滿三枚戳章，還可至總兵署免費博餅一次及參加摸彩。今年博餅更主打Cosplay古今新玩法，邀請民眾來金門，穿著古服穿梭在傳統聚落中拍美照，且於8月1日至8月20日上傳至專屬網站，就有機會將罈裝高粱酒或獎金帶回家；期藉一連串活動吸引遊客赴金旅遊並蒞店消費。「2024年中秋博狀元餅活動」系列活動1. COSPLAY攝影大賽：8/1-8/31穿古裝遊金門攝影大賽總獎金高達20萬元!2. 店家集章博優惠：8/1-9/17憑集章券至特約店家可獲得專屬優惠，消費滿額還可集章博好禮！3. 金門機場博好禮：8/1-9/17 金門尚義機場旅遊服務中心每日9時至18時，憑活動期間來金機票存根即可博餅拿好禮！4. 總兵署博好禮：8/1-9/17 清金門鎮總兵署每日9時至18時，將您在金門遊玩的照片或是動態公開上傳至個人FB或IG，或是出示「完整集章券（蓋滿三家）」皆可博餅拿好禮！5. 店家集萬元好禮抽：8/1-9/17集章券不只能博好禮更能抽大獎，活動期間內民眾於各博餅店家消費，集滿3個不同店家章，多項萬元好禮等您來抽！ 主辦單位：金門縣政府  活動時間：8月1日至9月17日連絡電話：姜小姐 082-318823,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/8/1 00:00,2024/9/17 23:59,118.31705,24.43586
C2_371020000A_003569,高粱老街風獅爺文化季,在「2024高粱x老街x風獅爺文化季」，除了主舞台的精彩表演外，還準備了豐富的周邊小活動，讓您的文化之旅更加多元與有趣！每個活動都充滿創意和樂趣，適合全家大小共同參與。紅龜粿手作體驗（線上已額滿，可現場排隊報名）親手參與製作富有福氣象徵的紅龜粿，學習傳統技藝的同時，也感受文化的溫度。雖然線上名額已滿，但您可以現場排隊報名，親身體驗這項充滿傳統韻味的活動。 親子手作體驗：創意無限只要材料未盡，您就能與孩子一起揮灑創意。這是一個親子共同參與的活動，讓小朋友在玩樂中學習，父母也能與孩子一起享受美好的成長時光。材料數量有限，先到先得，用完即止哦！ 拉泡泡體驗：親手繪製天空的夢想平時常見的泡泡表演由專業泡泡師展示，而這次，我們將這個奇幻的體驗交給每一位參與者！每日14:00至15:00設有四個梯次，讓您親自體驗製造泡泡的樂趣。這項活動對所有年齡層開放，不論大人還是小孩，都可以加入這場童真與魔法交織的泡泡派對。讓色彩繽紛的泡泡載著您的夢想，飄向天空吧！ 氣球小丑NPC：快樂製造者充滿魔法的小丑將於每日16:00至17:00悄然現身，帶來色彩斑斕的氣球造型。觀看他如何巧妙將氣球變形成各種趣味造型，並與他互動，您還有機會獲得一個專屬於您的造型氣球！但請記住，他只會出現短短一小時，錯過就要等明天囉！ 真實版尋找風獅爺：從虛擬到現實的探險將尋找風獅爺APP的挑戰帶入現實！我們將旅行風獅爺精心隱藏於沙美老街的隱蔽角落，等待您的發現。找到風獅爺並與之合影打卡，即可在服務台換取限量的精美禮物。每日僅限前250名發現者，快來加入這場刺激的探險，為您的文化之旅增添難忘的回憶！ 精彩表演陣容：Tako姊姊帶動唱跳、細菌老師腹語秀 & 互動魔術、紫韻箏樂團 古箏表演、福式音樂 流行音樂表演、一顆糖舞蹈工作 小朋友舞蹈表演這次的晚會卡司陣容大公開，無論你是聽團仔、嘻哈囝還是台語歌迷，又或者喜歡現場熱熱熱鬧鬧的氣氛，這場晚會都能一次滿足，讓耳朵和心情都HIGH翻天！ 主辦單位：金沙鎮公所   活動時間：8至10月(暑假尋找風獅爺APP先上)主活動日：9月28-29日活動地點：沙美...,,詳見官網,金門縣,金沙鎮,886-8-2318823,金門縣政府,2024/8/1 00:00,2024/10/31 23:59,118.41296,24.48895
C2_371020000A_003570,2024金門老兵召集令,"2024金門老兵召集令活動辦法對象：已退役之外島兵(含金馬等外島，及台灣離島)活動期間：2024年10月1日至12月15日活動內容：凡已退役外島老兵，於活動期間蒞金旅遊，可以申領老兵專屬紀念品，包含老兵專屬紀念酒(券)、老兵專屬識別帽，及同行親友優惠證。持憑要件：1.身分證。                   2. 2024年9月25日至12月15日期間來金機/船票：                   活動起始日為10/1，來金機票溯及9/25仍為有效機票，唯老兵若於活動起始日前已返台，而無法親赴申領點申領者，則不受理。領取限制：1.每人限領1次，且需老兵本人親領；老兵離金後不再受理。                  2.數量有限，送完為止。老兵專屬紀念品預定數量：12,000份。活動期間結束，若未發完，開放限量採購。指定申領地點及時間：金門老兵專屬紀念酒券兌換酒品地點：2024老兵召集令任務申領點合照三張+2句話上傳網路社群軟體，例如：一、任一申領點三張老兵與點的合照圖：1.金東電影院：a.金東電影院 b.標語圖 c.陽翟老街2.金湖新市256(中正路10-12號)：a.轉角金門公車 b.藝術季微型展場 c.任一特約店家3.昇恆昌金湖廣場：a.太湖b.金湖廣場c.羅神父公園4.昇恆昌金湖飯店：a.金湖飯店b.小太湖c.金湖國中二、2句話：1.#我是金門(或馬祖等)外島兵2.#金門老兵召集令在新市256(或陽翟老街等或金湖飯店或昇恆昌金湖廣場)主辦單位：金門縣政府活動時間：10月1日至12月15日連絡電話：宋小姐 082-318823",,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/10/1 00:00,2024/12/15 23:59,118.31705,24.43586
C2_371020000A_003571,113年金湖九宮格,為了節省參加人員排隊以及等候的時間，先請網路報名，必須網路報名完成以後才到金湖鎮公所服務台領取九宮格挑戰卡，領到實體挑戰卡才算報名成功(※開放領取時間為平日每天上午8點半到中午12點，下午1點半到5點，假日領取時間為上午8點半到中午12點，下午12點半到5點半)，每人限領一張，需攜帶身分證正本或是健保卡及臉書或ig帳號認證完畢才可獲得九宮格連線卡，接著前往各點打卡及蓋章，凡完成3條連線可獲贈50元購物券、6條連線可獲贈100元購物券、8條連線可獲贈200元購物券，九宮格全部連線可再獲贈摸彩券一張。另公所為了振興地方經濟及活絡地方產業，也邀請商家一同配合活動，今年總共有200多家商家一同參與其中，九宮格裡面有三格是必須在金湖轄區商家消費才可蓋章，商家分成三大類，分別為：特產業、餐飲業、其它類。今年九宮格活動彩品也是非常豐富，第一特獎為機車一台，除此之外還有IPHONE16手機1台、電視、掃地機器人、IPAD、Dyson吸塵器、冰箱、空氣清淨機、apple watch...等多項大獎，除此還加碼200項普獎（禮券200元），提升活動參與者的中獎率；另外今年新增觀光客加碼禮：只要是觀光客出示機票及身分證(非金門籍)，即可領取觀光客專屬九宮格卡，完成九宮格並入住於金湖鎮轄區內的特約飯店及民宿，即可額外抽中加碼禮-張張有獎(獎項為：台金來回機票、高粱酒、一條根商品、貢糖、牛肉乾、麵線等專屬特產禮)。 主辦單位：金湖鎮公所 活動時間：10月10日至12月1日活動地點：金湖地區連絡電話：陳小姐 082332528#282,,詳見官網,金門縣,金湖鎮,886-8-2318823,金門縣政府,2024/10/10 00:00,2024/12/1 23:59,118.42799,24.43769
C2_371020000A_003572,金門坑道音樂節,翟山坑道為花崗岩開挖而成，成為一個天然的音箱，還有海浪自然的聲音。因此我們特別利用坑道的水道做為表演舞臺場域，舉辦金門坑 道音樂節表演，推廣軍事史蹟活化再利用觀念，並以軟性的音樂宣揚 和平理念。主辦單位：內政部國家公園署金門國家公園管理處 活動時間：10 月12日至10月13 日(暫訂)活動地點：翟山坑道 連絡電話：蔡先生 082-313185,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/10/12 00:00,2024/10/13 23:59,118.31995,24.39003
C2_371020000A_003573,2024烈嶼鄉芋頭季活動,1、開幕式：邀請長官及嘉賓蒞臨一起參與開幕儀式，配合舞台聲光特效，以及長官嘉賓的祝福，將烈嶼最具有發展性的農作物－芋頭，宣揚到海內外各地，也同時邀請遊客來到烈嶼，一起來見證芋頭產業和文化。2、特色產品農夫市集及園遊會：於活動會場搭建攤販市集，活動市集分成農漁特區、美食區、政府機關宣導區等3區，邀請地方產業、商家與機關團體進駐，展示或販賣本鄉農產品或其他商品，和各項公益推廣活動。園遊會場地亦規劃演藝區，邀請街頭藝人進駐表演，透過多元的表演內容，近距離帶給遊客歡樂，炒熱遊園會氣氛。3、親子歡樂主題樂園：營造適合親子活動的樂園，藉由辦理親子主題遊樂園、親子歡樂園遊會等，讓親子間互助合作，增加親子之關係。4、打卡活動：於活動指定地點與活動看板合照並公開上傳至個人臉書、IG，標註2024烈嶼芋頭季，即可至指定地點領取精美小禮物1份。5、活動晚會：活動晚會為芋頭節主活動日最受期待之活動，活動將邀請專業主持人與表演藝人一同宣導芋頭季，並於舞台上展現表演的天賦，讓參加芋頭季的遊客能夠一睹藝人現場表演的風采，並將晚會氣氛炒熱到最高點。活動晚會將安排現場摸彩，由各界貴賓與藝人一同抽出幸運的得獎者，讓觀眾同時沉浸在演唱會的氛圍與期待中獎的喜悅中。 主辦單位：烈嶼鄉公所活動時間：10月12日至10月13日活動地點：東林複合式運動場  連絡電話：曾先生 082-364510,,詳見官網,金門縣,烈嶼鄉,886-8-2318823,金門縣政府,2024/10/1 00:00,2024/10/31 23:59,118.24554,24.42886
C2_371020000A_003575,萬聖節活動,藉由主題性活動的舉辦，活絡後浦商圈整體產業發展並透過變裝踩街遊行及走秀比賽活動，暫時跳脫現實生活的枷鎖，激發創意和想像力，帶給後浦城區年輕活力新朝氣。當晚的踩街活動將於18:30集結出發，遊行路線為北鎮廟─北門福德宮─模範街─貞節牌坊─莒光路─後浦16藝文特區─民權路─珠浦北路─中興路─北鎮廟，預定於19：30抵達北鎮廟活動現場。⭕️驚喜一觸即發-北鎮廟旁、總兵署閱報牆歡迎來敲敲門、牽牽手、抓一抓神祕小手會從洞口隨機 #送限量小禮物⭕️尋找搗蛋鬼-遊行路線請在遊行路上尋找搗蛋鬼集滿四款小卡即可回到廟前兌換 #限量小禮物⭕️後浦16互動小遊戲✅南瓜投手-將目標物投入南瓜嘴巴內✅Halloween套圈圈 完成關卡送限量小禮物⭕️彩繪互動打卡區⭕️主題市集區主辦單位：金城鎮公所觀光課 活動時間：10月26日 活動地點：金城地區連絡電話：王小姐 082-325057,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/10/26 00:00,2024/10/26 23:59,118.31551,24.43206
C2_371020000A_003576,HOPE草地野餐音樂節-Chill*野餐日,串聯「野餐」、「餐車」和「音樂」三大元素，向鄉親及觀光客舉辦「Hope草地野餐音樂節」，引進台灣知名的特色餐車打造特色市集，除了延伸這股熱潮，優化場域運用外，更期盼可以發展為居民日常休閒樣態，成為金城鎮的常態化特色活動，藉茲彰顯後浦經典小鎮、慢活樂遊的獨特魅力！現場表演11.08(五) 16:00-17:30 自造幫    　        18:00-19:30 王哲威(威廉)&羽忻                20:00-21:00 評逵 Ozzy11.09(六) 15:00-16:00 ＃王哲威(威廉)&羽忻               16:30-17:30 米特動物樂園 MIT Animals Paradise               18:00-19:30 擎天樂團               20:00-21:00 吳鎮安Diyang Wu11.10(日) 15:00-16:30 評逵 Ozzy               17:00-18:00 米特動物樂園 MIT Animals Paradise               18:30-19:30 熾漪火舞   　         20:00-21:00 吳鎮安Diyang Wu兒童臉部彩繪11.08(五)  17:30-19:0011.09(六)-11.10(日) 15:30-17:00、18:30-20:00依現場人力滾動式調整主辦單位：金城鎮公所 活動時間：11月8日16:00-21:00                 11月8日-11月10日 15:00-21:00活動地點：莒光湖大草原廣場 連絡電話：王小姐 082-325057,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/11/8 00:00,2024/11/10 23:59,118.31786,24.42649
C2_371020000A_003577,金沙歡樂耶誕,以金沙鎮在地特色及聖誕節為主軸，規劃沙美商圈燈飾佈景，營造過節的歡樂氛圍，透過此節慶，融合本土市區樣貌，打造藝術美學的沙美市區，活躍沙美街道。 主辦單位：金沙鎮公所 活動時間：12月14日至12月15日活動地點：金沙市區連絡電話：陳小姐 082-352150,,詳見官網,金門縣,金沙鎮,886-8-2318823,金門縣政府,2024/12/14 00:00,2024/12/15 23:59,118.41333,24.48879
C2_371020000A_003578,2024金門跨年晚會,2024金門跨年晚會12/31 19:00-24:00｜金城鎮金馬聯合服務中心前廣場揮別2023迎向2024，今年的跨年晚會以「金門有go嗨」為主題，晚間7點起在金門縣金城鎮金馬聯合服務中心前廣場倒數跨年熱力開唱。本次邀請強力陣容有鄧福如（壓軸歌手）、AKB48 TEAM TP 、東森幼幼台(蔓越莓姐姐、鳳梨哥哥）、羅莎莎、RED芮德、李浩瑋、葉璦菱、甲子慧、流氓阿德、沒有才能團體，連續五小時接力開唱，還有林葦妮及無尊共同搭檔主持。,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2023/12/31 19:00,2023/12/31 23:59,118.3108,24.43161
C2_371020000A_003580,113年春節活動,迎新春假日花市活動時間：1月27日活動地點：金門縣林務所林務所與地區園藝業者合作辦理新春花市活動，現場提供應景花卉盆景供選購及餐車等活動，增添年節氣氛。主辦單位：金門縣林務所 造林課聯絡電話：082-352846#309  李岱蓉酒甕書法揮毫活動時間：1月27日活動地點：金門縣林務所配合假日花市活動，邀請金門縣書法學會大師至現場，於金門酒廠提供之1000公升大酒甕上揮毫新春書法。主辦單位：金門縣林務所 經理課聯絡電話：082-352846#206  王思皓金廈兩岸春節煙火施放活動活動時間：2月10日 大年初一活動地點：烈嶼鄉上林村將軍廟活動由廈門市台商投資企業協會出資，本府配合辦理，為共同營造兩岸農曆春節歡慶氣氛，訂於113年2月10日（大年初一）晚上20時00分至20時30分，在烈嶼鄉上林村海濱廣場舉辦金廈兩岸春節煙火施放活動主辦單位：金門縣政府觀光處聯絡電話：082-318823#62732  何俊昇低碳走春野遊趣古龍頭活動時間：2月10日至2月14日 初一至初五活動地點：古寧頭電瓶車乘車券：全票&mdash;250、優惠票&mdash;150、縣民票&mdash;100開放時間：早上08:30-10:30下午14:20-16:20主辦單位：金門縣政府觀光處聯絡電話：082-321721  蔡雪琼旺旺報喜，獅山砲響活動時間：2月10日至2月14日 初一至初五活動地點：獅山砲陣地開放時間：08:00-17:30砲操時間：09:00、10:00、11:00、13:30、14:30、15:30、16:30主辦單位：金門縣政府觀光處聯絡電話：082-355697  陳婉筠探祕迎新春活動時間：2月10日至2月14日 初一至初五活動地點：金城民防坑道開放時間：10：00、11：00、13：30、14:30、15:30、16:30、17:30、19:30、20:30主辦單位：金門縣政府觀光處聯絡電話：082-321547  陳丕陽夜遊後浦老街活動時間：2月10日至2月14日 初一至初五活動地點：總兵署報到春節(113年2月10日至2月14日)照常開放(2月9日除夕休息)主辦單位：...,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/1/27 00:00,2024/3/3 23:59,118.31705,24.43586
C2_371020000A_003581,陳炳容金門鄉土史地作品展,陳炳容金門鄉土史地作品展01/02-03/31 09:00-17:00 (週四休館)睿友文學館,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/1/2 08:00,2024/3/31 17:30,118.31705,24.43586
C2_371020000A_003582,「2023 中山青年藝術獎」得獎作品巡迴展,「2023 中山青年藝術獎」得獎作品巡迴展01/09-01/24 08:00-17:30金門縣文化局第一、二、三展覽場國父紀念館自建館初即以辦理「全國青年學生書畫比賽」支持藝術發展，共辦理38屆，而自2016年起設立「中山青年藝術獎」，今年已邁人第8屆。「2023中山青年藝術獎」，收到各方踴躍送件参加，看到很多年輕藝術家参與藝術創作，為爭取最高榮餐中山獎不斷挑戰自我，持續創作，令人鼓舞。「2023中山青年藝術獎」年度徵件分為水墨、書法、油畫三個類別，最後順利選出中山獎、第二名、 第三名佳作及入選等37名得獎者，共49件得獎作品。這項比賽的各類精選得獎作品，今年1月於金門縣文化局第一、二、三展場巡展出，之後5月將到花蓮縣文化局美術館巡想展覽。,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/1/6 08:00,2024/1/24 17:30,118.3235,24.44084
C2_371020000A_003583,桃園市漢字文化學會2024會員聯展,桃園市漢字文化學會「曠達豪放最多情」-蘇辛的文字江山」會員聯展113.01.27-113.02.19｜金門縣文化局第一、三展場桃園市漢字文化學會成立至今歷經五屆有十五年餘，在呂國祈老師指導下，會員努力不懈地學習下，有書法、篆刻、繪畫等作品，皆為會員們精心創作，各具特色，內容包含個人的創意及巧思，無論是刀或筆的手法， 皆可見其用心，是件值得細細品味的作品。開幕式訂於1月27日下午14時於文化局大廳舉行，現場有春聯及紅包袋書寫及絹印小春聯分享活動，精彩可期，歡迎蒞臨觀賞。,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/1/27 08:00,2024/2/19 17:30,118.31705,24.43586
C2_371020000A_003584,仙洲文采‧科第留芳 王水衷先生捐贈文獻銀器特展,｜展覽資訊｜仙洲文采‧科第留芳 王水衷先生捐贈文獻特展金門縣文化局文物特藏室、第二展場此展為〈中華海峽兩岸文化資產交流促進會〉理事長， 金門旅台鄉親 #王水衷 捐贈一批家鄉珍貴文獻史料予金門縣文化局，將在文化局展覽廳揭展。這次展出的文獻有 66 件科舉考卷、#滄海紀遺 手抄本上下集二冊、#蔡廷蘭 八尺巨幅對聯、生員呂化鯤、#許維舟 四條屏等文物，都屬於地區重要文獻。王水衷先生曾在 5 年前舉辦過「仙洲銀 影.吉慶生輝」王水衷先生捐贈銀飾等文物特展，將 1130 件清末至民國來自金門民間的銀飾、織品等金門民間文物，捐贈給文化局永久典藏，其無私奉獻精神令人感動。,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/1/27 08:00,2024/2/19 17:30,118.3235,24.44084
C2_371020000A_003585,【書心字在】~2024金門書法學會會員作品展,【書心字在】~2024金門書法學會會員作品展」02/01-03/28 08:00-17:30烈嶼鄉文化館二樓,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/2/1 08:00,2024/3/28 17:30,118.31705,24.43586
C2_371020000A_003587,第九屆金門文化獎徵選,「第九屆金門文化獎」公開甄選，即日起至113年03月15日止受理推薦，歡迎各機關(構)、依法立案之民間團體或具社會聲望之個人、專家、學者推薦符合資格參選人參與甄選。金門縣文化局指出，「第九屆金門文化獎」以金門籍、年滿七十歲以上，長期從事文化藝術活動，有傑出事蹟且對家鄉有貢獻者為獎勵對象。得獎者頒給文化獎章及證書，每人並頒發獎金新台幣十萬元。文化局歡迎大家一起來推薦，詳細辦法請上文化局網站http://cabkc.kinmen.gov.tw/下載。文化局局長呂坤和表示，金門有一千七百年的歷史，不僅古蹟多，傳統建築多，更有深遠的文化內涵，需要大家去重視，設立文化獎的目的就是要表揚這些長期對金門文化有貢獻的傑出文化人，喚起大家對他們的尊重，也是對傳統文化的重視，進而起風行草偃之效。呂坤和強調，金門從事文化工作的人很多，陳縣長常指示施政應多著墨在文化軟實力，很多藝文界前輩對文化貢獻卓著，針對這些長年推動文化維護及發揚工作的文化人，應該給予實質的肯定與表揚。今年第九屆文化獎即日起開始接受報名，歡迎各界踴躍推薦，文化局將邀集社會公正人士組成甄選小組，辦理遴選工作。,,詳見官網,金門縣,金城鎮,886-8-2318823,金門縣政府,2024/1/10 08:00,2024/3/15 17:00,118.31705,24.43586
